id,upos,form,context,Clitic,Definite,Degree,Gender,Mood,NumType,Number,Person,Poss,PronType,Tense,VerbForm
259:28,SCONJ,che,da il fatto che ha un' amministrazione,,,,,,,,,,Rel,,
259:29,VERB,ha,il fatto che ha un' amministrazione più,,,,,Ind,,Sing,3,,,Pres,Fin
259:30,DET,un',fatto che ha un' amministrazione più ricca,,Ind,,Fem,,,Sing,,,Art,,
259:31,NOUN,amministrazione,che ha un' amministrazione più ricca cioè,,,,Fem,,,Sing,,,,,
259:32,ADV,più,ha un' amministrazione più ricca cioè è,,,,,,,,,,,,
259:33,ADJ,ricca,un' amministrazione più ricca cioè è un,,,,,Ind,,Sing,3,,,Pres,Fin
259:34,CCONJ,cioè,amministrazione più ricca cioè è un comune,,,,,,,,,,,,
259:35,VERB,è,più ricca cioè è un comune ricco,,,,,Ind,,Sing,3,,,Pres,Fin
259:36,DET,un,ricca cioè è un comune ricco pesaro,,Ind,,Masc,,,Sing,,,Art,,
259:37,NOUN,comune,cioè è un comune ricco pesaro mh,,,,Masc,,,Sing,,,,,
259:38,ADJ,ricco,è un comune ricco pesaro mh mh,,,,Masc,,,Sing,,,,,
259:39,PROPN,pesaro,un comune ricco pesaro mh mh quindi,,,,Masc,,,Sing,,,,,
259:40,INTJ,mh,comune ricco pesaro mh mh quindi mh,,,,,,,,,,,,
259:41,INTJ,mh,ricco pesaro mh mh quindi mh cioè,,,,,,,,,,,,
259:42,CCONJ,quindi,pesaro mh mh quindi mh cioè investono,,,,,,,,,,,,
259:43,INTJ,mh,mh mh quindi mh cioè investono tanto,,,,,,,,,,,,
259:44,CCONJ,cioè,mh quindi mh cioè investono tanto in,,,,,,,,,,,,
259:45,VERB,investono,quindi mh cioè investono tanto in il,,,,,Ind,,Plur,3,,,Pres,Fin
259:46,ADV,tanto,mh cioè investono tanto in il mh,,,,,,,,,,,,
259:47,ADP,in,cioè investono tanto in il mh in,,,,,,,,,,,,
259:48,DET,il,investono tanto in il mh in eventi,,Def,,Masc,,,Sing,,,Art,,
259:49,INTJ,mh,tanto in il mh in eventi cittadini,,,,,,,,,,,,
259:50,ADP,in,in il mh in eventi cittadini anche,,,,,,,,,,,,
259:51,NOUN,eventi,il mh in eventi cittadini anche per,,,,Masc,,,Plur,,,,,
259:52,ADJ,cittadini,mh in eventi cittadini anche per dire,,,,Masc,,,Plur,,,,,
259:53,ADV,anche,in eventi cittadini anche per dire l',,,,,,,,,,,,
259:54,ADP,per,eventi cittadini anche per dire l' accensione,,,,,,,,,,,,
259:55,VERB,dire,cittadini anche per dire l' accensione di,,,,,,,,,,,,Inf
259:56,DET,l',anche per dire l' accensione di le,,Def,,,,,Sing,,,Art,,
259:57,NOUN,accensione,per dire l' accensione di le luci,,,,Fem,,,Sing,,,,,
259:58,ADP,di,dire l' accensione di le luci natalizie,,,,,,,,,,,,
259:59,DET,le,l' accensione di le luci natalizie c',,Def,,Fem,,,Plur,,,Art,,
259:60,NOUN,luci,accensione di le luci natalizie c' erano,,,,Fem,,,Plur,,,,,
259:61,ADJ,natalizie,di le luci natalizie c' erano boh,,,,Fem,,,Plur,,,,,
259:62,PRON,c',le luci natalizie c' erano boh migliaia,,,,,,,Plur,1,,Prs,,
259:63,VERB,erano,luci natalizie c' erano boh migliaia di,,,,,Ind,,Plur,3,,,Imp,Fin
259:64,INTJ,boh,natalizie c' erano boh migliaia di persone,,,,,,,,,,,,
259:65,ADJ,migliaia,c' erano boh migliaia di persone in,,,,Fem,,,Plur,,,,,
259:66,ADP,di,erano boh migliaia di persone in piazza,,,,,,,,,,,,
259:67,NOUN,persone,boh migliaia di persone in piazza e,,,,Fem,,,Plur,,,,,
259:68,ADP,in,migliaia di persone in piazza e non,,,,,,,,,,,,
259:69,NOUN,piazza,di persone in piazza e non si,,,,Fem,,,Sing,,,,,
259:70,CCONJ,e,persone in piazza e non si passava,,,,,,,,,,,,
259:71,ADV,non,in piazza e non si passava neanche,,,,,,,,,,Neg,,
259:72,PRON,si,piazza e non si passava neanche,,,,,,,,3,,Prs,,
259:73,VERB,passava,e non si passava neanche,,,,,Ind,,Sing,3,,,Imp,Fin
259:74,ADV,neanche,non si passava neanche,,,,,,,,,,,,
260:1,CCONJ,quindi,quindi e a pesaro,,,,,,,,,,,,
260:2,CCONJ,e,quindi e a pesaro ci,,,,,,,,,,,,
260:3,ADP,a,quindi e a pesaro ci stanno,,,,,,,,,,,,
260:4,PROPN,pesaro,quindi e a pesaro ci stanno università,,,,Masc,,,Sing,,,,,
260:5,PRON,ci,e a pesaro ci stanno università,,,,,,,Plur,1,,Prs,,
260:6,VERB,stanno,a pesaro ci stanno università,,,,,Ind,,Plur,3,,,Pres,Fin
260:8,NOUN,università,pesaro ci stanno università,,,,Fem,,,,,,,,
261:1,ADP,a,a pesaro ci sono,,,,,,,,,,,,
261:2,PROPN,pesaro,a pesaro ci sono un,,,,Masc,,,Sing,,,,,
261:3,PRON,ci,a pesaro ci sono un paio,,,,,,,Plur,1,,Prs,,
261:4,VERB,sono,a pesaro ci sono un paio di,,,,,Ind,,Plur,3,,,Pres,Fin
261:5,DET,un,pesaro ci sono un paio di università,,Ind,,Masc,,,Sing,,,Art,,
261:6,NOUN,paio,ci sono un paio di università due,,,,Masc,,,Sing,,,,,
261:7,ADP,di,sono un paio di università due o,,,,,,,,,,,,
261:8,NOUN,università,un paio di università due o tre,,,,Fem,,,,,,,,
261:9,DET,due,paio di università due o tre facoltà,,,,,,Card,,,,,,
261:10,CCONJ,o,di università due o tre facoltà insomma,,,,,,,,,,,,
261:11,DET,tre,università due o tre facoltà insomma ma,,,,,,Card,,,,,,
261:12,NOUN,facoltà,due o tre facoltà insomma ma sono,,,,Fem,,,,,,,,
261:13,ADV,insomma,o tre facoltà insomma ma sono dei,,,,,,,,,,,,
261:14,CCONJ,ma,tre facoltà insomma ma sono dei corsi,,,,,,,,,,,,
261:15,VERB,sono,facoltà insomma ma sono dei corsi di,,,,,Ind,,Plur,3,,,Pres,Fin
261:16,DET,dei,insomma ma sono dei corsi di laurea,,,,,,,,,,,,
261:17,NOUN,corsi,ma sono dei corsi di laurea di,,,,Masc,,,Plur,,,,,
261:18,ADP,di,sono dei corsi di laurea di di,,,,,,,,,,,,
261:19,NOUN,laurea,dei corsi di laurea di di ancona,,,,Fem,,,Sing,,,,,
261:20,ADP,di,corsi di laurea di di ancona e,,,,,,,,,,,,
261:21,ADP,di,di laurea di di ancona e di,,,,,,,,,,,,
261:22,PROPN,ancona,laurea di di ancona e di urbino,,,,Fem,,,Sing,,,,,
261:23,CCONJ,e,di di ancona e di urbino,,,,,,,,,,,,
261:24,ADP,di,di ancona e di urbino,,,,,,,,,,,,
261:25,PROPN,urbino,ancona e di urbino,,,,Masc,,,Sing,,,,,
262:1,INTJ,mh,mh mh cioè pesaro,,,,,,,,,,,,
262:2,INTJ,mh,mh mh cioè pesaro come,,,,,,,,,,,,
262:3,CCONJ,cioè,mh mh cioè pesaro come città,,,,,,,,,,,,
262:4,PROPN,pesaro,mh mh cioè pesaro come città non,,,,,,,,,,,,
262:5,ADP,come,mh cioè pesaro come città non ha,,,,,,,,,,,,
262:6,NOUN,città,cioè pesaro come città non ha un',,,,Fem,,,,,,,,
262:7,ADV,non,pesaro come città non ha un' università,,,,,,,,,,Neg,,
262:8,VERB,ha,come città non ha un' università propria,,,,,Ind,,Sing,3,,,Pres,Fin
262:9,DET,un',città non ha un' università propria,,Ind,,Fem,,,Sing,,,Art,,
262:10,NOUN,università,non ha un' università propria,,,,Fem,,,,,,,,
262:11,ADJ,propria,ha un' università propria,,,,Fem,,,Sing,,,,,
263:1,INTJ,okay,okay accoglie solo in,,,,,,,,,,,,
263:2,VERB,accoglie,okay accoglie solo in le,,,,,Ind,,Sing,3,,,Pres,Fin
263:3,ADV,solo,okay accoglie solo in le sedi,,,,,,,,,,,,
263:4,ADP,in,okay accoglie solo in le sedi di,,,,,,,,,,,,
263:5,DET,le,accoglie solo in le sedi di i,,Def,,Fem,,,Plur,,,Art,,
263:6,NOUN,sedi,solo in le sedi di i corsi,,,,Masc,,,,,,,,
263:7,ADP,di,in le sedi di i corsi,,,,,,,,,,,,
263:8,DET,i,le sedi di i corsi,,Def,,Masc,,,Plur,,,Art,,
263:9,NOUN,corsi,sedi di i corsi,,,,Masc,,,Plur,,,,,
264:1,NOUN,tipo,tipo succursali,,,,Masc,,,Sing,,,,,
264:2,NOUN,succursali,tipo succursali,,,,,,,Plur,,,,,
265:1,INTJ,sì,sì sì sì,,,,,,,,,,,,
265:2,INTJ,sì,sì sì sì,,,,,,,,,,,,
265:3,INTJ,sì,sì sì sì,,,,,,,,,,,,
266:1,CCONJ,e,e tipo a pesaro,,,,,,,,,,,,
266:2,NOUN,tipo,e tipo a pesaro c',,,,Masc,,,Sing,,,,,
266:3,ADP,a,e tipo a pesaro c' abiteresti,,,,,,,,,,,,
266:4,PROPN,pesaro,e tipo a pesaro c' abiteresti sì,,,,Masc,,,Sing,,,,,
266:5,PRON,c',tipo a pesaro c' abiteresti sì,,,,,,,Plur,1,,Prs,,
266:6,VERB,abiteresti,a pesaro c' abiteresti sì,,,,,Cnd,,Sing,2,,,Pres,Fin
266:7,INTJ,sì,pesaro c' abiteresti sì,,,,,,,,,,,,
267:1,ADP,a,a pesaro sì perché,,,,,,,,,,,,
267:2,PROPN,pesaro,a pesaro sì perché ho,,,,Masc,,,Sing,,,,,
267:3,INTJ,sì,a pesaro sì perché ho sempre,,,,,,,,,,,,
267:4,SCONJ,perché,a pesaro sì perché ho sempre pensato,,,,,,,,,,,,
267:5,AUX,ho,pesaro sì perché ho sempre pensato di,,,,,Ind,,Sing,1,,,Pres,Fin
267:6,ADV,sempre,sì perché ho sempre pensato di riavvicinar,,,,,,,,,,,,
267:7,VERB,pensato,perché ho sempre pensato di riavvicinar mi,,,,Masc,,,Sing,,,,Past,Part
267:8,ADP,di,ho sempre pensato di riavvicinar mi a,,,,,,,,,,,,
267:9,VERB,riavvicinar,sempre pensato di riavvicinar mi a casa,,,,,,,,,,,,Inf
267:10,PRON,mi,pensato di riavvicinar mi a casa e,,,,,,,Sing,1,,Prs,,
267:11,ADP,a,di riavvicinar mi a casa e quindi,,,,,,,,,,,,
267:12,NOUN,casa,riavvicinar mi a casa e quindi comunque,,,,Fem,,,Sing,,,,,
267:13,CCONJ,e,mi a casa e quindi comunque ritornare,,,,,,,,,,,,
267:14,CCONJ,quindi,a casa e quindi comunque ritornare vicino,,,,,,,,,,,,
267:15,CCONJ,comunque,casa e quindi comunque ritornare vicino a,,,,,,,,,,,,
267:16,VERB,ritornare,e quindi comunque ritornare vicino a i,,,,,,,,,,,,Inf
267:17,ADV,vicino,quindi comunque ritornare vicino a i miei,,,,,,,,,,,,
267:18,ADP,a,comunque ritornare vicino a i miei a,,,,,,,,,,,,
267:19,DET,i,ritornare vicino a i miei a la,,Def,,Masc,,,Plur,,,Art,,
267:20,NOUN,miei,vicino a i miei a la mia,,,,Masc,,,Plur,,Yes,Prs,,
267:21,ADP,a,a i miei a la mia famiglia,,,,,,,,,,,,
267:22,DET,la,i miei a la mia famiglia,,Def,,Fem,,,Sing,,,Art,,
267:23,DET,mia,miei a la mia famiglia,,,,Fem,,,Sing,,Yes,Prs,,
267:24,NOUN,famiglia,a la mia famiglia,,,,Fem,,,Sing,,,,,
268:1,CCONJ,ma,ma a lo stesso,,,,,,,,,,,,
268:2,ADP,a,ma a lo stesso tempo,,,,,,,,,,,,
268:3,DET,lo,ma a lo stesso tempo per,,Def,,Masc,,,Sing,,,Art,,
268:4,DET,stesso,ma a lo stesso tempo per il,,,,,,,,,,Dem,,
268:5,NOUN,tempo,a lo stesso tempo per il discorso,,,,Masc,,,Sing,,,,,
268:6,ADP,per,lo stesso tempo per il discorso che,,,,,,,,,,,,
268:7,DET,il,stesso tempo per il discorso che facevo,,Def,,Masc,,,Sing,,,Art,,
268:8,NOUN,discorso,tempo per il discorso che facevo prima,,,,Masc,,,Sing,,,,,
268:9,SCONJ,che,per il discorso che facevo prima non,,,,,,,,,,Rel,,
268:10,VERB,facevo,il discorso che facevo prima non mi,,,,,Ind,,Sing,1,,,Imp,Fin
268:11,ADV,prima,discorso che facevo prima non mi piacerebbe,,,,,,,,,,,,
268:12,ADV,non,che facevo prima non mi piacerebbe vivere,,,,,,,,,,Neg,,
268:13,PRON,mi,facevo prima non mi piacerebbe vivere a,,,,,,,Sing,1,,Prs,,
268:14,VERB,piacerebbe,prima non mi piacerebbe vivere a @nomepaese,,,,,Cnd,,Sing,3,,,Pres,Fin
268:15,VERB,vivere,non mi piacerebbe vivere a @nomepaese o,,,,,,,,,,,,Inf
268:16,ADP,a,mi piacerebbe vivere a @nomepaese o in,,,,,,,,,,,,
268:17,PROPN,@nomepaese,piacerebbe vivere a @nomepaese o in un,,,,Masc,,,Sing,,,,,
268:18,CCONJ,o,vivere a @nomepaese o in un piccolo,,,,,,,,,,,,
268:19,ADP,in,a @nomepaese o in un piccolo paese,,,,,,,,,,,,
268:20,DET,un,@nomepaese o in un piccolo paese,,Ind,,Masc,,,Sing,,,Art,,
268:21,ADJ,piccolo,o in un piccolo paese,,,,Masc,,,Sing,,,,,
268:22,NOUN,paese,in un piccolo paese,,,,Masc,,,Sing,,,,,
269:1,INTJ,okay,okay,,,,,,,,,,,,
270:1,CCONJ,e,e pesaro diciamo che,,,,,,,,,,,,
270:2,PROPN,pesaro,e pesaro diciamo che è,,,,,,,,,,,,
270:3,VERB,diciamo,e pesaro diciamo che è un,,,,,Imp,,Plur,1,,,Pres,Fin
270:4,SCONJ,che,e pesaro diciamo che è un po',,,,,,,,,,,,
270:5,VERB,è,pesaro diciamo che è un po' la,,,,,Ind,,Sing,3,,,Pres,Fin
270:6,DET,un,diciamo che è un po' la la,,Ind,,Masc,,,Sing,,,Art,,
270:7,ADJ,po',che è un po' la la cioè,,,,,,,,,,,,
270:8,DET,la,è un po' la la cioè la,,Def,,Fem,,,Sing,,,Art,,
270:9,DET,la,un po' la la cioè la sì,,,,Fem,,,Sing,3,,Prs,,
270:10,CCONJ,cioè,po' la la cioè la sì il,,,,,,,,,,,,
270:11,DET,la,la la cioè la sì il compromesso,,Def,,Fem,,,Sing,,,Art,,
270:12,INTJ,sì,la cioè la sì il compromesso giusto,,,,Fem,,,,,,,,
270:13,DET,il,cioè la sì il compromesso giusto,,Def,,Masc,,,Sing,,,Art,,
270:14,NOUN,compromesso,la sì il compromesso giusto,,,,Masc,,,Sing,,,,,
270:15,ADJ,giusto,sì il compromesso giusto,,,,Masc,,,Sing,,,,,
271:1,SCONJ,perché,perché ti offre tanto,,,,,,,,,,,,
271:2,PRON,ti,perché ti offre tanto di,,,,,,,Sing,2,,Prs,,
271:3,VERB,offre,perché ti offre tanto di più,,,,,Ind,,Sing,3,,,Pres,Fin
271:4,ADJ,tanto,perché ti offre tanto di più,,,,,,,,,,,,
271:5,ADP,di,ti offre tanto di più,,,,,,,,,,,,
271:6,ADV,più,offre tanto di più,,,,,,,,,,,,
272:1,CCONJ,e,e a lo stesso,,,,,,,,,,,,
272:2,ADP,a,e a lo stesso tempo,,,,,,,,,,,,
272:3,DET,lo,e a lo stesso tempo è,,Def,,Masc,,,Sing,,,Art,,
272:4,DET,stesso,e a lo stesso tempo è comunque,,,,,,,,,,Dem,,
272:5,NOUN,tempo,a lo stesso tempo è comunque una,,,,Masc,,,Sing,,,,,
272:6,VERB,è,lo stesso tempo è comunque una piccola,,,,,Ind,,Sing,3,,,Pres,Fin
272:7,CCONJ,comunque,stesso tempo è comunque una piccola città,,,,,,,,,,,,
272:8,DET,una,tempo è comunque una piccola città e,,Ind,,Fem,,,Sing,,,Art,,
272:9,ADJ,piccola,è comunque una piccola città e in,,,,Fem,,,Sing,,,,,
272:10,NOUN,città,comunque una piccola città e in cui,,,,Fem,,,,,,,,
272:11,CCONJ,e,una piccola città e in cui vivi,,,,,,,,,,,,
272:12,ADP,in,piccola città e in cui vivi bene,,,,,,,,,,,,
272:13,PRON,cui,città e in cui vivi bene,,,,,,,,,,Rel,,
272:14,VERB,vivi,e in cui vivi bene,,,,,Ind,,Sing,2,,,Pres,Fin
272:15,ADV,bene,in cui vivi bene,,,,,,,,,,,,
273:1,CCONJ,e,e il compromesso mh,,,,,,,,,,,,
273:2,DET,il,e il compromesso mh le,,Def,,Masc,,,Sing,,,Art,,
273:3,NOUN,compromesso,e il compromesso mh le persone,,,,Masc,,,Sing,,,,,
273:4,INTJ,mh,e il compromesso mh le persone si,,,,,,,,,,,,
273:5,DET,le,il compromesso mh le persone si conoscono,,Def,,Fem,,,Plur,,,Art,,
273:6,NOUN,persone,compromesso mh le persone si conoscono generalmente,,,,Fem,,,Plur,,,,,
273:7,PRON,si,mh le persone si conoscono generalmente anche,,,,,,,,3,,Prs,,
273:8,VERB,conoscono,le persone si conoscono generalmente anche se,,,,,Ind,,Plur,3,,,Pres,Fin
273:9,ADV,generalmente,persone si conoscono generalmente anche se boh,,,,,,,,,,,,
273:10,ADV,anche,si conoscono generalmente anche se boh non,,,,,,,,,,,,
273:11,SCONJ,se,conoscono generalmente anche se boh non so,,,,,,,,,,,,
273:12,INTJ,boh,generalmente anche se boh non so quanti,,,,,,,,,,,,
273:13,ADV,non,anche se boh non so quanti abitanti,,,,,,,,,,Neg,,
273:14,VERB,so,se boh non so quanti abitanti ci,,,,,Ind,,Sing,1,,,Pres,Fin
273:15,DET,quanti,boh non so quanti abitanti ci siano,,,,,,,,,,,,
273:16,NOUN,abitanti,non so quanti abitanti ci siano,,,,,,,,,,,,
273:17,PRON,ci,so quanti abitanti ci siano,,,,,,,Plur,1,,Prs,,
273:18,VERB,siano,quanti abitanti ci siano,,,,,Sub,,Plur,3,,,Pres,Fin
274:1,CCONJ,però,però non lo so,,,,,,,,,,,,
274:2,ADV,non,però non lo so,,,,,,,,,,Neg,,
274:3,PRON,lo,però non lo so,,,,Masc,,,Sing,3,,Prs,,
274:4,VERB,so,però non lo so,,,,,Ind,,Sing,1,,,Pres,Fin
275:1,X,no,no,,,,,,,,,,,,
276:1,ADV,non,non pensavo nemmeno fosse,,,,,,,,,,Neg,,
276:2,VERB,pensavo,non pensavo nemmeno fosse più,,,,,Ind,,Sing,1,,,Imp,Fin
276:3,ADV,nemmeno,non pensavo nemmeno fosse più grande,,,,,,,,,,,,
276:4,VERB,fosse,non pensavo nemmeno fosse più grande di,,,,,Sub,,Sing,3,,,Imp,Fin
276:5,ADV,più,pensavo nemmeno fosse più grande di @nomepaese,,,,,,,,,,,,
276:6,ADJ,grande,nemmeno fosse più grande di @nomepaese centomila,,,,,,,Plur,,,,,
276:7,ADP,di,fosse più grande di @nomepaese centomila perlom,,,,,,,,,,,,
276:8,PROPN,@nomepaese,più grande di @nomepaese centomila perlom,,,,,,,Sing,,,,,
276:9,NUM,centomila,grande di @nomepaese centomila perlom,,,,,,Card,,,,,,
276:10,X,perlom,di @nomepaese centomila perlom,,,,,,,,,,,,
277:1,ADV,poi,poi io non ho,,,,,,,,,,,,
277:2,PRON,io,poi io non ho mai,,,,,,,Sing,1,,Prs,,
277:3,ADV,non,poi io non ho mai visto,,,,,,,,,,Neg,,
277:4,AUX,ho,poi io non ho mai visto né,,,,,Ind,,Sing,1,,,Pres,Fin
277:5,ADV,mai,io non ho mai visto né pesaro,,,,,,,,,,,,
277:6,VERB,visto,non ho mai visto né pesaro né,,,,,Ind,,Sing,1,,,Pres,Fin
277:7,CCONJ,né,ho mai visto né pesaro né @nomepaese,,,,,,,,,,,,
277:8,PROPN,pesaro,mai visto né pesaro né @nomepaese sì,,,,,Ind,,Sing,1,,,Pres,Fin
277:9,CCONJ,né,visto né pesaro né @nomepaese sì no,,,,,,,,,,,,
277:10,PROPN,@nomepaese,né pesaro né @nomepaese sì no a,,,,,Ind,,Sing,3,,,Past,Fin
277:11,INTJ,sì,pesaro né @nomepaese sì no a livel,,,,,,,,3,,Prs,,
277:12,INTJ,no,né @nomepaese sì no a livel,,,,,,,,,,,,
277:13,ADP,a,@nomepaese sì no a livel,,,,,,,,,,,,
277:14,X,livel,sì no a livel,,,,,,,,,,,,
278:1,CCONJ,quindi,quindi non c' ho,,,,,,,,,,,,
278:2,ADV,non,quindi non c' ho proprio,,,,,,,,,,Neg,,
278:3,PRON,c',quindi non c' ho proprio idea,,,,,,,Plur,1,,Prs,,
278:4,VERB,ho,quindi non c' ho proprio idea,,,,,Ind,,Sing,1,,,Pres,Fin
278:5,DET,proprio,non c' ho proprio idea,,,,,,,,,,,,
278:6,NOUN,idea,c' ho proprio idea,,,,Fem,,,Sing,,,,,
279:1,CCONJ,e,e che no,,,,,,,,,,,,
279:2,SCONJ,che,e che no,,,,,,,,,,Rel,,
279:3,INTJ,no,e che no,,,,,,,,,,,,
280:1,INTJ,beh,beh @nomepaese in realtà,,,,,,,,,,,,
280:2,PROPN,@nomepaese,beh @nomepaese in realtà conta,,,,Fem,,,Plur,,,,,
280:3,ADP,in,beh @nomepaese in realtà conta quindicimila,,,,,,,,,,,,
280:4,NOUN,realtà,beh @nomepaese in realtà conta quindicimila abitanti,,,,Fem,,,,,,,,
280:5,VERB,conta,@nomepaese in realtà conta quindicimila abitanti,,,,Fem,,,Sing,,,,Past,Part
280:6,DET,quindicimila,in realtà conta quindicimila abitanti,,,,,,Card,,,,,,
280:7,NOUN,abitanti,realtà conta quindicimila abitanti,,,,Masc,,,Plur,,,,,
281:1,INTJ,ah,ah pochi,,,,,,,,,,,,
281:2,ADJ,pochi,ah pochi,,,,Masc,,,Plur,,,Ind,,
282:1,CCONJ,quindi,quindi sì ne fa,,,,,,,,,,,,
282:2,INTJ,sì,quindi sì ne fa trentamila,,,,,,,,,,,,
282:3,PRON,ne,quindi sì ne fa trentamila,,,,,,,,,,Prs,,
282:4,VERB,fa,quindi sì ne fa trentamila,,,,,Ind,,Sing,3,,,Pres,Fin
282:5,NUM,trentamila,sì ne fa trentamila,,,,,,Card,,,,,,
283:1,ADP,con,con gli studenti universitari,,,,,,,,,,,,
283:2,DET,gli,con gli studenti universitari eh,,Def,,Masc,,,Plur,,,Art,,
283:3,NOUN,studenti,con gli studenti universitari eh ecco,,,,Masc,,,Plur,,,,,
283:4,ADJ,universitari,con gli studenti universitari eh ecco,,,,Masc,,,Plur,,,,,
283:5,INTJ,eh,gli studenti universitari eh ecco,,,,,,,,,,,,
283:6,ADV,ecco,studenti universitari eh ecco,,,,,,,,,,,,
284:1,CCONJ,e,e quindi sembra sì,,,,,,,,,,,,
284:2,CCONJ,quindi,e quindi sembra sì,,,,,,,,,,,,
284:3,VERB,sembra,e quindi sembra sì,,,,,Ind,,Sing,3,,,Pres,Fin
284:4,INTJ,sì,e quindi sembra sì,,,,,,,,,,,,
285:1,INTJ,ah,ah in realtà di,,,,,,,,,,,,
285:2,ADP,in,ah in realtà di abitantipaese,,,,,,,,,,,,
285:3,NOUN,realtà,ah in realtà di abitantipaese ce,,,,Fem,,,,,,,,
285:4,ADP,di,ah in realtà di abitantipaese ce ne,,,,,,,,,,,,
285:5,ADJ,abitantipaese,in realtà di abitantipaese ce ne sono,,,,Masc,,,Sing,,,,,
285:6,PRON,ce,realtà di abitantipaese ce ne sono quindicimila,,,,,,,Plur,1,,Prs,,
285:7,PRON,ne,di abitantipaese ce ne sono quindicimila e,,,,,,,,,,Prs,,
285:8,VERB,sono,abitantipaese ce ne sono quindicimila e non,,,,,Ind,,Plur,3,,,Pres,Fin
285:9,NUM,quindicimila,ce ne sono quindicimila e non ce,,,,,Imp,,Sing,2,,,Pres,Fin
285:10,CCONJ,e,ne sono quindicimila e non ce ne,,,,,,,,,,,,
285:11,ADV,non,sono quindicimila e non ce ne son,,,,,,,,,,Neg,,
285:12,PRON,ce,quindicimila e non ce ne son più,,,,,,,Plur,1,,Prs,,
285:13,PRON,ne,e non ce ne son più,,,,,,,,,,Prs,,
285:14,VERB,son,non ce ne son più,,,,,Ind,,Plur,3,,,Pres,Fin
285:15,ADV,più,ce ne son più,,,,,,,,,,,,
286:1,SCONJ,perché,perché scappan tutti da,,,,,,,,,,,,
286:2,VERB,scappan,perché scappan tutti da @nomepaese,,,,,Ind,,Plur,3,,,Pres,Fin
286:3,PRON,tutti,perché scappan tutti da @nomepaese,,,,Masc,,,Plur,,,Ind,,
286:4,ADP,da,perché scappan tutti da @nomepaese,,,,,,,,,,,,
286:5,PROPN,@nomepaese,scappan tutti da @nomepaese,,,,Masc,,,Sing,,,,,
287:1,SCONJ,perché,perché non ti offre,,,,,,,,,,,,
287:2,ADV,non,perché non ti offre più,,,,,,,,,,Neg,,
287:3,PRON,ti,perché non ti offre più niente,,,,,,,Sing,2,,Prs,,
287:4,VERB,offre,perché non ti offre più niente,,,,,Ind,,Sing,3,,,Pres,Fin
287:5,ADV,più,non ti offre più niente,,,,,,,,,,,,
287:6,PRON,niente,ti offre più niente,,,,,,,,,,Ind,,
288:1,CCONJ,invece,invece pesaro x la,,,,,,,,,,,,
288:2,PROPN,pesaro,invece pesaro x la gente,,,,Masc,,,Sing,,,,,
288:3,X,x,invece pesaro x la gente continua,,,,,,,,,,,,
288:4,DET,la,invece pesaro x la gente continua a,,Def,,Fem,,,Sing,,,Art,,
288:5,NOUN,gente,pesaro x la gente continua a anzi,,,,Fem,,,Sing,,,,,
288:6,VERB,continua,x la gente continua a anzi torna,,,,,Ind,,Sing,3,,,Pres,Fin
288:7,ADP,a,la gente continua a anzi torna perché,,,,,,,,,,,,
288:8,ADV,anzi,gente continua a anzi torna perché è,,,,,,,,,,,,
288:9,VERB,torna,continua a anzi torna perché è una,,,,,Ind,,Sing,3,,,Pres,Fin
288:10,SCONJ,perché,a anzi torna perché è una città,,,,,,,,,,,,
288:11,VERB,è,anzi torna perché è una città in,,,,,Ind,,Sing,3,,,Pres,Fin
288:12,DET,una,torna perché è una città in cui,,Ind,,Fem,,,Sing,,,Art,,
288:13,NOUN,città,perché è una città in cui stai,,,,Fem,,,,,,,,
288:14,ADP,in,è una città in cui stai bene,,,,,,,,,,,,
288:15,PRON,cui,una città in cui stai bene e,,,,,,,,,,Rel,,
288:16,VERB,stai,città in cui stai bene e e,,,,,Ind,,Sing,2,,,Pres,Fin
288:17,ADV,bene,in cui stai bene e e quindi,,,,,,,,,,,,
288:18,CCONJ,e,cui stai bene e e quindi sì,,,,,,,,,,,,
288:19,CCONJ,e,stai bene e e quindi sì abiterei,,,,,,,,,,,,
288:20,CCONJ,quindi,bene e e quindi sì abiterei a,,,,,,,,,,,,
288:21,INTJ,sì,e e quindi sì abiterei a pesaro,,,,,,,,,,,,
288:22,VERB,abiterei,e quindi sì abiterei a pesaro,,,,,Cnd,,Sing,1,,,Pres,Fin
288:23,ADP,a,quindi sì abiterei a pesaro,,,,,,,,,,,,
288:24,PROPN,pesaro,sì abiterei a pesaro,,,,Masc,,,Sing,,,,,
289:1,PRON,mi,mi piace come città,,,,,,,Sing,1,,Prs,,
289:2,VERB,piace,mi piace come città,,,,,Ind,,Sing,3,,,Pres,Fin
289:3,ADP,come,mi piace come città,,,,,,,,,,,,
289:4,NOUN,città,mi piace come città,,,,Fem,,,,,,,,
290:1,PRON,io,io sto p sto,,,,,,,Sing,1,,Prs,,
290:2,AUX,sto,io sto p sto pensando,,,,,Ind,,Sing,1,,,Pres,Fin
290:3,X,p,io sto p sto pensando a,,,,,,,,,,,,
290:4,AUX,sto,io sto p sto pensando a l',,,,,Ind,,Sing,1,,,Pres,Fin
290:5,VERB,pensando,sto p sto pensando a l' equivalente,,,,,,,,,,,,Ger
290:6,ADP,a,p sto pensando a l' equivalente de,,,,,,,,,,,,
290:7,DET,l',sto pensando a l' equivalente de quello,,Def,,,,,Sing,,,Art,,
